"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Balão da Informática";"Fantasy Life 3DS";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Fantasy Life 3DS";"Fantasy Life N3DS";"249,90";"249.9";"http://buscas.casasbahia.com.br/search?w=Fantasy+Life+3DS"
"Extra";"Fantasy Life 3DS";"Fantasy Life N3DS";"249,90";"249.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Fantasy%20Life%203DS&url=http%3a%2f%2fproduto.extra.com.br%2f6156299%3f&rk=1&uid=402428129&sid=2&ts=custom&rsc=uHXPtOLVrzIEjprM&method=and&isort=score&view=grid"
"E-Virtua";"Fantasy Life 3DS";"Fantasy Life - Nintendo 3DS - -";"R$ 189,90";"189.9";"http://www.evirtua.com.br//fantasy-life-nintendo-3ds/3661-01"
"Fast Games";"Fantasy Life 3DS";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Fantasy Life 3DS";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Fantasy Life 3DS";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Fantasy Life 3DS";"FANTASY LIFE (3DS)";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/fantasy-life-3ds-37022454"
"Mula Games";"Fantasy Life 3DS";"Fantasy Life - 3DS";"185.9";"185.9";"http://www.mulagames.com.br/Fantasy-Life-3DS/prod-2438245/"
"Ponto Frio";"Fantasy Life 3DS";"-";"-";"0";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Fantasy Life 3DS";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Fantasy Life 3DS";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Fantasy Life 3DS";"Fantasy Life - 3Ds";"149,00";"149.0";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=0c77dc4e-c470-4d9d-9d23-d6d7daf4eee7&pid=8147592&page=1&prodIdx=0&q=Fantasy+Life+3DS"
"Shop Time";"Fantasy Life 3DS";"Fantasy Life N3ds";"R$ 249,90";"249.9";"http://www.shoptime.com.br/produto/9957093/fantasy-life-n3ds"
"Submarino";"Fantasy Life 3DS";"Fantasy Life N3ds";"R$ 249,90";"249.9";"http://www.submarino.com.br/produto/9957093/fantasy-life-n3ds"
"Submarino";"Fantasy Life 3DS";"Game Fantasy Life - 3DS";"Indisponível";"9999.99";"http://www.submarino.com.br/produto/121101174/game-fantasy-life-3ds"
"Nintendo eShop";"Ghost Recon Shadow Wars";"Tom Clancy's Ghost Recon Shadow Wars";"$29.99";"114.663765";"http://www.nintendo.com/games/detail/YtcaAG4uTY0GaB3ZmWtgCGBkEW-310nY"
"Americanas";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"129.9";"http://www.americanas.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"Big Boy Games";"Ghost Recon Shadow Wars";"3DS - Tom Clancy's Ghost Recon: Shadow Wars";"R$ 104,94";"104.94";"http://www.bigboygames.com.br/pesquisa/?p=Ghost+Recon+Shadow+Wars"
"Balão da Informática";"Ghost Recon Shadow Wars";"UBISOFT Tom Clancys Ghost Recon: Shadow Wars - NINTENDO 3DS";"Indisponível";"9999.99";"https://www.balaodainformatica.com.br//Produto/32864/UBISOFT-Tom-Clancys-Ghost-Recon-Shadow-Wars---NINTENDO-3DS"
"Casas Bahia";"Ghost Recon Shadow Wars";"Jogo Ghost Recon Shadow Wars - 3DS";"129,90";"129.9";"http://buscas.casasbahia.com.br/search?w=Ghost+Recon+Shadow+Wars"
"Extra";"Ghost Recon Shadow Wars";"Jogo Ghost Recon Shadow Wars - 3DS";"129,90";"129.9";"http://buscando.extra.com.br/search?p=R&srid=S1-1DFWP&lbc=extra&w=Ghost%20Recon%20Shadow%20Wars&url=http%3a%2f%2fproduto.extra.com.br%2f3379905%3f&rk=1&uid=40265711&sid=2&ts=custom&rsc=U095G6gXTq5L8vnS&method=and&isort=score&view=grid"
"E-Virtua";"Ghost Recon Shadow Wars";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Ghost Recon Shadow Wars";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Ghost Recon Shadow Wars";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Ghost Recon Shadow Wars";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Ghost Recon Shadow Wars";"GHOST RECON - SHADOW WARS (3DS)";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/ghost-recon-shadow-wars-3ds-22653330"
"Mula Games";"Ghost Recon Shadow Wars";"Tom Clancy's Ghost Recon: Shadow Wars - 3DS";"188.9";"188.9";"http://www.mulagames.com.br/Tom-Clancy-s-Ghost-Recon--Shadow-Wars-3DS/prod-457333/"
"Ponto Frio";"Ghost Recon Shadow Wars";"-";"-";"0";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Ghost Recon Shadow Wars";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Ghost Recon Shadow Wars";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Ghost Recon Shadow Wars";"Tom Clancy's Ghost Recon: Shadow Wars - 3ds";"99,90";"99.9";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=2f81b49b-9c71-43bf-a14d-45e35a3ae41b&pid=3451269&page=1&prodIdx=0&q=Ghost+Recon+Shadow+Wars"
"Shop Facil";"Ghost Recon Shadow Wars";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"129.9";"http://www.shoptime.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"Shop Time";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"129.9";"http://www.shoptime.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"ShopB";"Ghost Recon Shadow Wars";"-";"-";"0";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Ghost Recon Shadow Wars";"Tom Clancys Ghost Recon: Shadow Wars - 3ds";"R$ 129,90";"129.9";"http://www.submarino.com.br/produto/7978664/tom-clancys-ghost-recon-shadow-wars-3ds"
"Walmart";"Ghost Recon Shadow Wars";"Ghost Recon Shadow Wars N3DS";"129.9";"129.9";"http://www.walmart.com.br//ghost-recon-shadow-wars-n3ds/2374317/pr"
"Zig Store";"Ghost Recon Shadow Wars";"3DS - Tom Clancy's Ghost Recon: Shadow Wars";"R$ 92,22";"92.22";"http://www.zigstore.com.br/pesquisa/?p=Ghost+Recon+Shadow+Wars"
"Nintendo eShop";"kid Icarus Uprising";"Kid Icarus: Uprising";"$24.49";"93.63506";"http://www.nintendo.com/games/detail/leoRNk4z_ui0yblzMlCVz6Wy9jGb5qSq"
"Big Boy Games";"kid Icarus Uprising";"3DS - Kid Icarus: Uprising [Incluí 3DS stand] - USADO";"R$ 139,99";"139.99";"http://www.bigboygames.com.br/3ds-kid-icarus-uprising-inclui-3ds-stand-usado-p7510/"
"Big Boy Games";"kid Icarus Uprising";"3DS - Kid Icarus: Uprising [Incluí 3DS stand]";"R$ 143,98";"143.98";"http://www.bigboygames.com.br/3ds-kid-icarus-uprising-inclui-3ds-stand-p3748/"
"Balão da Informática";"kid Icarus Uprising";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"kid Icarus Uprising";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"kid Icarus Uprising";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"kid Icarus Uprising";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"kid Icarus Uprising";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"kid Icarus Uprising";"KID ICARUS UPRISING (3DS)";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/kid-icarus-uprising-3ds-29508718"
"Mula Games";"kid Icarus Uprising";"Kid Icarus: Uprising (com 3DS Stand e 6 Battle Cards) - 3DS";"138.9";"138.9";"http://www.mulagames.com.br/Kid-Icarus--Uprising--com-3DS-Stand-e-6-Battle-Cards--3DS/prod-557226/"
"Ricardo Eletro";"kid Icarus Uprising";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"kid Icarus Uprising";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"kid Icarus Uprising";"Jogo Nintendo 3DS - Kid Icarus Uprising";"Indisponível";"9999.99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---kid-icarus-uprising-2196974/p"
"Nintendo eShop";"Kingdom Hearts 3D";"Kingdom Hearts 3D [Dream Drop Distance]";"$29.99*";"114.663765";"http://www.nintendo.com/games/detail/lMsdY4sAuNaMvikXHPN53UOKQYL-5UM8"
"Americanas";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"199.9";"http://www.americanas.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Big Boy Games";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance";"R$ 156,88";"156.88";"http://www.bigboygames.com.br/3ds-kingdom-hearts-3d-dream-drop-distance-p4135/"
"Big Boy Games";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance - USADO";"R$ 82,09";"82.09";"http://www.bigboygames.com.br/3ds-kingdom-hearts-3d-dream-drop-distance-usado-p7501/"
"Balão da Informática";"Kingdom Hearts 3D";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"229.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1DFWP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f3380230%3f&rk=1&uid=403141099&sid=2&ts=custom&rsc=qcU2W7Jmqq-gSvMM&method=and&isort=score&view=grid"
"Casas Bahia";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"199.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1DFWP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6433068%3f&rk=2&uid=403141099&sid=2&ts=custom&rsc=9fl2nXAabOn5kKHa&method=and&isort=score&view=grid"
"Casas Bahia";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"9999.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-1DFWP&lbc=casasbahia&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567546%3f&rk=3&uid=403141099&sid=2&ts=custom&rsc=DDbCcL-yllbwcIu-&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"229.9";"http://buscando.extra.com.br/search?p=R&srid=S1-5DFWP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f3380230%3f&rk=1&uid=403182929&sid=2&ts=custom&rsc=aMDbSaBpj98Stx8d&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"199.99";"http://buscando.extra.com.br/search?p=R&srid=S1-5DFWP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6433068%3f&rk=2&uid=403182929&sid=2&ts=custom&rsc=Mc9-yCGS4sqROyHv&method=and&isort=score&view=grid"
"Extra";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"9999.99";"http://buscando.extra.com.br/search?p=R&srid=S1-5DFWP&lbc=extra&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.extra.com.br%2f5567546%3f&rk=3&uid=403182929&sid=2&ts=custom&rsc=-f2%3aKExRq3mvk-Xx&method=and&isort=score&view=grid"
"E-Virtua";"Kingdom Hearts 3D";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Kingdom Hearts 3D";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Kingdom Hearts 3D";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Kingdom Hearts 3D";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Kingdom Hearts 3D";"KINGDOM HEARTS - DREAM DROP DISTANCE (3DS)";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/kingdom-hearts-dream-drop-distance-3ds-30176701"
"Mula Games";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"159.9";"159.9";"http://www.mulagames.com.br/Kingdom-Hearts-3D--Dream-Drop-Distance-3DS/prod-598700/"
"Ponto Frio";"Kingdom Hearts 3D";"Jogo Kingdom Hearts 3D Dream Drop Distance - 3DS";"229,90";"229.9";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f3380230%3f&rk=1&uid=403335170&sid=2&ts=custom&rsc=CdSgi30EduUbWbVJ&method=and&isort=score&view=grid"
"Ponto Frio";"Kingdom Hearts 3D";"KINGDOM HEARTS 3D: DREAM DROP DISTANCE - 3DS";"199,99";"199.99";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6433068%3f&rk=2&uid=403335170&sid=2&ts=custom&rsc=07TdEy5oDcjZ8RcF&method=and&isort=score&view=grid"
"Ponto Frio";"Kingdom Hearts 3D";"Kingdom Hearts 3D: Dream Drop Distance - 3DS";"Indisponível";"9999.99";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Kingdom%20Hearts%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5567546%3f&rk=3&uid=403335170&sid=2&ts=custom&rsc=bM7AS5qbEx%3aqgXME&method=and&isort=score&view=grid"
"Ricardo Eletro";"Kingdom Hearts 3D";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Kingdom Hearts 3D";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Time";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"199.9";"http://www.shoptime.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Submarino";"Kingdom Hearts 3D";"Jogo Nintendo 3ds Kingdom Hearts 3d: Dream Distance - Square-Enix";"R$ 199,90";"199.9";"http://www.submarino.com.br/produto/8578654/jogo-nintendo-3ds-kingdom-hearts-3d-dream-distance-square-enix"
"Walmart";"Kingdom Hearts 3D";"Kingdom Hearts 3D Dream Drop Distance N3DS";"229.9";"229.9";"http://www.walmart.com.br//kingdom-hearts-3d-dream-drop-distance-n3ds/2377113/pr"
"Walmart";"Kingdom Hearts 3D";"Kingdom Hearts 3D 3DS";"Indisponível";"9999.99";"http://www.walmart.com.br//kingdom-hearts-3d-3ds/3300366/pr"
"Zig Store";"Kingdom Hearts 3D";"3DS - Kingdom Hearts 3D: Dream Drop Distance";"R$ 144,16";"144.16";"http://www.zigstore.com.br/pesquisa/?p=Kingdom+Hearts+3D"
"Nintendo eShop";"Little Battlers eXperience";"Little Battlers eXperience";"Indisponível";"9999.99";"http://www.nintendo.com/games/detail/uH0Mh99gcoGPTuUGJNNZPMVsXI39bGgc"
"Americanas";"Little Battlers eXperience";"Lbx Little Battlers Experience N3ds";"R$ 249,90";"249.9";"http://www.americanas.com.br/produto/10823797/lbx-little-battlers-experience-n3ds"
"Big Boy Games";"Little Battlers eXperience";"3DS - LBX: Little Battlers eXperience";"R$ 186,18";"186.18";"http://www.bigboygames.com.br/pesquisa/?p=Little+Battlers+eXperience"
"Balão da Informática";"Little Battlers eXperience";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249,90";"249.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-3IADP&lbc=casasbahia&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156271%3f&rk=1&uid=403499721&sid=2&ts=custom&rsc=eKqQ53XLV1mKIYKT&method=and&isort=score&view=grid"
"Casas Bahia";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"Indisponível";"9999.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-3IADP&lbc=casasbahia&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5806113%3f&rk=2&uid=403499721&sid=2&ts=custom&rsc=CEpDuZB79Y--eNhm&method=and&isort=score&view=grid"
"Extra";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249,90";"249.9";"http://buscando.extra.com.br/search?p=R&srid=S1-6DFWP&lbc=extra&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.extra.com.br%2f6156271%3f&rk=1&uid=403513211&sid=2&ts=custom&rsc=fNhWUs7Hyk0VGNNp&method=and&isort=score&view=grid"
"Extra";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"Indisponível";"9999.99";"http://buscando.extra.com.br/search?p=R&srid=S1-6DFWP&lbc=extra&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.extra.com.br%2f5806113%3f&rk=2&uid=403513211&sid=2&ts=custom&rsc=pPrF98xnh80P821A&method=and&isort=score&view=grid"
"E-Virtua";"Little Battlers eXperience";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Little Battlers eXperience";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Little Battlers eXperience";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Little Battlers eXperience";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"229.9";"229.9";"http://www.mulagames.com.br/LBX--Little-Battlers-eXperience-3DS/prod-3584944/"
"Ponto Frio";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249,90";"249.9";"http://search.pontofrio.com.br/search?p=R&srid=S1-6SEAP&lbc=pontofrio-br&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156271%3f&rk=1&uid=403716095&sid=2&ts=custom&rsc=VFdFOqyGyWr40R0i&method=and&isort=score&view=grid"
"Ponto Frio";"Little Battlers eXperience";"LBX: Little Battlers eXperience - 3DS";"Indisponível";"9999.99";"http://search.pontofrio.com.br/search?p=R&srid=S1-6SEAP&lbc=pontofrio-br&w=Little%20Battlers%20eXperience&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5806113%3f&rk=2&uid=403716095&sid=2&ts=custom&rsc=CsRdcH1bwSNKvDDi&method=and&isort=score&view=grid"
"Ricardo Eletro";"Little Battlers eXperience";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Little Battlers eXperience";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Little Battlers eXperience";"Little Battlers Experience vol. 1 - New Dawn Raisers";"51,40";"51.4";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=3e3a0d9a-f9af-423e-adb7-db79fe5984b6&pid=9198392&page=1&prodIdx=0&q=Little+Battlers+eXperience"
"Shop Facil";"Little Battlers eXperience";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Little Battlers eXperience";"Lbx Little Battlers Experience N3ds";"R$ 249,90";"249.9";"http://www.shoptime.com.br/produto/10823797/lbx-little-battlers-experience-n3ds"
"Submarino";"Little Battlers eXperience";"Lbx Little Battlers Experience N3ds";"R$ 249,90";"249.9";"http://www.submarino.com.br/produto/10823797/lbx-little-battlers-experience-n3ds"
"Walmart";"Little Battlers eXperience";"LBX Little Battlers Experience N3DS";"249.9";"249.9";"http://www.walmart.com.br//lbx-little-battlers-experience-n3ds/3629957/pr"
"Nintendo eShop";"Luigi mansion dark moon";"Luigi's Mansion: Dark Moon";"$27.99";"107.01697";"http://www.nintendo.com/games/detail/nsfc_sTH1k0VX7zcbagTItNifboO5eIU"
"Big Boy Games";"Luigi mansion dark moon";"3DS - Luigi's Mansion: Dark Moon";"R$ 156,69";"156.69";"http://www.bigboygames.com.br/pesquisa/?p=Luigi+mansion+dark+moon"
"Balão da Informática";"Luigi mansion dark moon";"Luigis Mansion: Dark Moon - 3ds";"Indisponível";"9999.99";"https://www.balaodainformatica.com.br//Produto/52182/Luigis-Mansion-Dark-Moon---3ds"
"Extra";"Luigi mansion dark moon";"-";"-";"0";"http://buscando.extra.com.br/search?w=<BUSCA>"
"E-Virtua";"Luigi mansion dark moon";"Luigi's Mansion: Dark Moon - 3DS - -";"R$ 169,90";"169.9";"http://www.evirtua.com.br//luigi-s-mansion-dark-moon-3ds/3149-01"
"Fast Games";"Luigi mansion dark moon";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Luigi mansion dark moon";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Luigi mansion dark moon";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Luigi mansion dark moon";"LUIGI'S MANSION DARK MOON OFFICIAL GAME GUIDE LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 108,80";"108.8";"http://www.livrariacultura.com.br/p/luigis-mansion-dark-moon-official-game-guide-42744958"
"Livraria Cultura";"Luigi mansion dark moon";"LUIGI'S MANSION - DARK MOON LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 149,90 R$ 299,80";"9999.99";"http://www.livrariacultura.com.br/p/luigis-mansion-dark-moon-30744866"
